	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	label
591	2.14964	0.6623707	6.1496596	0.22902572	7.67841	3.9997041	2.1475112	4.460449	3.7679777	0	0.40997076	0.6627352	2.3188915	3.4458904	0	0	1.7153356	0.08732611	0.5950303	3.2602046	7.1821895	0	6.9125185	0.95130014	0	5.172575	0	0.9292307	7.6356215	1.8199093	1.038744	4.871662	2.8926685	1.9928544	0	0.85017973	0	0	3.0207198	1.5779808	4.9657655	4.1475496	4.5541096	0.9600322	0.6677295	3.92389	3.011868	0.2245158	1.6899091	0.026916027	8.175041	0	1.6189017	5.6300335	0.4039955	5.375475	3.3808837	0	0	0.20123184	0	0	14.542899	0.18384212	4.3089094	0	2.3620324	0	2.2716796	6.0528026	3.740423	1.1197319	2.4830658	8.960513	1.5656674	3.061674	0	0.64271545	9.621632	5.5581694	0	0.93608594	1.8056235	0	0.9384515	4.9085894	2.9552345	1.061218	1.220432	8.282245	4.768489	3.327797	0	7.615527	2.3218484	0	2.4576638	0	0	3.6558323	0	2.9199042	2.2580707	1.3014276	6.1149063	2.5450845	0.59389	9.713814	4.906004	1.1198316	1.6694555	8.574415	0	2.653977	2.514526	1.3925853	9.716827	0	0.6693505	6.7396097	5.326928	3.0671265	0	7.9402423	10.5855255	0	3.7690687	2.6011667	5.0770864	2.5973701	0	0	0	3.7333689	0.59480935	0.8199107	0	2.7121422	11.923905	11.857069	6.747921	0	5.115704	0.7884607	2.3606324	0.9872737	0	1.1278563	0	1.4794619	0.23352444	2.023806	1.4894762	5.7380223	4.363412	6.4913435	2.0992706	0	3.574584	0	9.682621	5.0545573	0.05861187	1.7462568	1.9588182	1.0516084	0	1.7290065	0	2.1374981	2.7404113	0	0	0.702003	3.836834	0	1.6126919	2.4318008	0	1.810549	11.671487	0	1.4028413	1.3905699	0	1.9902544	2.3745804	3.9878798	7.067399	1.8255097	15.86791	0	0	0	0	0.6810216	0.17828178	8.259054	0.7602054	7.896328	0	2.972169	2.2012627	0.07178795	4.774323	0.41516995	0.4619913	7.3608212	2.9200342	6.2349668	0	2.9090555	13.938292	2.9708612	0	8.13558	0.45476747	1.3521397	0.6255121	6.246637	3.8721018	0.5565252	0.774971	1.6420155	3.605945	7.9272976	0	2.4066112	0	0.80499035	0	2.3168602	0.9241034	4.8664327	7.5834165	1.753941	1.3520658	4.4507546	0.28321064	0	1.1089082	3.8337915	5.9568224	3.4654908	2.4965386	1.0310824	2.2351108	2.6963897	6.663973	6.3573227	2.9558086	0	2.0652108	0.9267051	6.831999	1.8587425	4
592	2.7998116	0.05978036	0	4.6546946	2.135038	4.691958	0.38849676	4.1599903	2.2806926	6.682295	2.6783164	0.479527	4.856516	8.065648	4.678031	0	2.7794561	0.7318883	0	4.9156866	0	0	9.452711	8.233485	1.0816255	5.4357324	0	2.100456	4.7547736	3.7820237	0	6.3746786	0	3.7495143	3.907567	0.18087734	0	0	0.49959135	6.341065	7.976796	0	9.717087	2.8287153	4.140005	5.92236	4.5917306	0	4.926838	0	9.901417	0.51957846	0.05010259	4.422197	4.893422	6.9737916	2.9361753	1.227715	1.0919137	4.222844	0	4.984289	2.568729	0	8.375561	2.149334	5.4925213	0	1.5990831	6.398842	0	5.185273	2.5586932	10.09034	0	2.5556517	6.171817	3.9055426	6.853243	8.817705	0	4.2209325	0.9709866	5.0797563	3.909295	0	5.0684896	1.4335582	5.9212694	3.2651353	3.4808187	0.8174343	0	10.612858	5.968767	0	1.4688405	7.087672	0	1.961632	2.8647816	4.70876	2.6342177	0	12.667205	3.0087142	7.180284	1.200799	1.9346962	5.122899	3.8961558	0	2.0485678	5.8994403	4.0836062	2.5644417	8.521094	8.189004	4.08258	8.571743	0	0	1.5835402	6.1965137	5.309247	0	4.873086	0	0.6782489	0	0	10.318441	6.5605893	6.817679	5.3893747	0	7.2611747	0.16167355	0	2.7465243	0	0	1.1581526	4.627509	2.0309525	0.75304747	3.9894495	3.3870559	0	0.9442869	0	0	2.9499435	10.657845	0.44423413	9.404356	3.1765995	0	5.4697614	0	8.18792	0	3.7361987	4.7683144	1.3133683	2.6646247	2.2416039	7.6928835	7.5301504	2.7149386	3.1375847	0	1.0350116	0	0.8018224	5.2914677	4.956524	4.37113	3.687549	6.853327	13.652658	2.2062793	6.721442	3.0916557	15.215227	3.0606925	1.8867196	5.0173764	0	3.6624088	0	2.8703783	0	0	0.8142817	3.7281494	3.1687424	7.2077436	6.7297893	1.3107653	0	3.4459064	5.005789	3.4039674	1.5363312	0	8.9974575	4.1333046	5.6272917	2.8879342	0	14.277697	8.900042	0	0	0	3.9524398	4.9625015	0	0.46500146	3.211023	0	1.6046796	5.704281	4.5801167	5.8379917	2.98873	4.9854026	3.7853134	0	4.474165	9.13451	0	0	12.608187	3.3630316	2.9823143	0.17306733	2.3568344	0	0	8.727266	4.661553	1.950768	0	1.6631444	0	4.2970552	0	5.5686474	6.5271783	0	3.6446943	0	4.176223	0	4
593	5.3295116	0	0.5034468	0	0.3155303	2.369638	1.685963	1.499275	0	0	2.484224	8.97896	0.15661669	0.6817384	0	4.1495256	0	0	1.9228723	5.305995	0	0	1.8464806	4.978793	0.42174846	4.393932	0.1652661	2.2386684	4.3059697	0	0	5.85219	0.07812929	0.6815307	1.7307891	0	1.7349778	3.7935243	1.8250799	4.383645	2.5125175	0.84158206	0.7749574	0	0	3.0717971	0	0	0	0.14884806	0	0.6038132	0	1.1173241	0	4.99327	0	1.1807015	1.5651286	0.44661975	6.1277027	0	0.6506686	0	9.262046	1.9045528	5.2675543	0.90278995	0	8.060281	3.208616	0.55774724	0.2539189	3.4018946	0	0	0	2.1037774	0	6.3928523	0.4657004	0	0.34376287	1.2793676	0	1.3115473	1.6960844	0	1.5882199	7.099494	7.5432568	6.032734	0	8.496244	0	0.23133779	0	0	0	2.989832	0	13.476501	0	0	1.2299833	0	2.1511073	6.153068	3.385663	0	0	4.2210803	0	0.1587283	0.18821764	1.0105828	7.668687	6.6119833	1.1242497	14.947808	5.414583	0	2.2079308	8.9143505	1.1959491	4.9274273	0	0	0.42149067	0	0.28101134	0	0	0	1.4721581	0	3.7292233	0	0	0	2.843338	0	5.7738104	2.3936553	6.833987	1.7109632	0	3.2629912	0	0.4648521	1.6649497	1.1530527	11.141906	3.2059474	2.0376205	15.60924	0.5063238	0.72030735	0	0	0	1.8919374	0	0.13273919	0.7137153	0	5.214191	0.8761902	5.95693	0	0	0.24235106	0	0	0.32616362	1.5935075	0.39937425	0.74997526	0	7.2318134	3.7865357	3.9456193	0.56598425	0.001779795	10.884804	1.42854	0	1.942996	0.926898	0	5.9218884	1.7008147	2.1332078	0	6.98653	0	6.0756035	0	4.363984	4.7198095	8.844889	0.9181466	0	0.65172434	1.0322151	0	7.5283694	6.224411	0	0	0	7.7452	0.44028234	2.0828185	0	6.113103	0	0.31660882	0	0	2.8273706	0.9423561	0.19064474	0	0	5.167536	6.014893	0.67326677	1.453833	0	1.7157259	0	2.3803563	0	10.298035	0.21158725	0	0	0	2.8259668	3.2884402	5.360559	1.0623283	6.1920023	3.23485	0	0.44393826	0	0	0.123386145	0	0	0.72289026	1.0000767	2.2830763	1.2248104	4
594	0	0.13230658	5.303936	2.6390116	0	0.67406106	4.0653534	0.61058354	0.99102104	0	0.25039315	0	0	0	0	3.5907767	0	0	0	0.003340986	1.7519159	0.4346909	2.984354	7.3311524	0	9.539348	1.3701234	2.3783743	5.141567	0	2.9355247	1.439223	2.8715842	0	0	2.7866235	2.112228	2.0351415	0	3.73262	0	5.157487	2.873335	0	0	0.18563795	0	0	0	3.8844385	0	0	8.157722	0	0	4.244076	0	0	5.3018274	0	4.761609	0	10.391675	1.8607023	14.721315	0.112902164	1.2444042	0	3.863023	6.5009775	5.263386	0	0	2.547259	3.7773	0	0	0	0.28367615	1.4303226	3.5241342	4.149649	0	0.32249528	4.2673616	1.9352567	1.4458379	0.15254045	0	0	2.4965205	1.7920175	1.2770011	7.5579596	5.1636643	1.0532467	3.8466449	0.52708316	0.862394	6.021184	0	3.9773347	0	0.83849573	5.300028	0.14864469	0.6619296	6.867359	3.338356	0	0	5.655139	1.1886404	0	1.462168	0	3.5947125	6.3101597	1.9075445	4.9686747	8.438269	2.3967617	8.424888	2.4548705	0	0	0	2.5415633	2.4099612	0	0	3.1020026	0	0	0	0.75976336	1.0472906	0.11674619	8.502316	3.9001355	1.9184725	0	4.924393	0.6364617	10.936577	0.9392524	0	1.3580022	3.696148	0	0	4.305056	7.8557653	3.017507	2.7356682	4.2097187	0.7640369	0.43961477	0.94889545	0	0.37447143	4.31358	0.3878764	0	0	0	0	3.839499	0	0	0	0	0	6.597025	1.0521302	0.6429987	0	0	1.033222	0	0	1.7999089	0.18390012	0	1.0455611	0.056810975	0.08075589	0.13526541	8.420117	1.3563936	12.89676	0.505353	4.3533554	2.4248042	0.33122087	2.5585725	4.962224	3.9097247	0.6011355	9.893581	0.3259006	0	0.12290001	0	0	0	8.609301	9.660254	0	0	0	3.2132716	3.4179587	0	0	8.308612	0.3064636	0	0.40286446	3.234932	2.497835	0	0	0.7521354	0	5.176261	0	0	0.42372125	0	1.1129619	6.040096	1.5217223	0	0.6138034	4.154339	0	2.7724307	0.50103545	2.8771768	0.11243713	0	8.197329	1.1418929	12.32439	0	0.9703529	0	7.7878084	0	2.259181	9.397528	0	0.09094775	0	3.8286858	4
595	7.7411137	0.18292832	3.9239335	4.43512	0	2.4525542	0.6584462	3.33557	1.1614213	7.212528	1.5676429	4.9525766	1.8618226	0	4.1703806	1.1715183	1.9993827	0	0	1.926118	0.497864	0	9.335399	3.5202575	0	4.3674207	0	2.1330268	0	0.39178538	0	2.2667265	0	2.937229	3.6457734	0	0	0	1.7201743	7.0341706	5.1242495	2.2992394	0	1.8968047	2.2775817	0	3.5668004	0	1.3362089	0	5.082844	0	1.1156707	2.9865665	7.994645	5.5745783	0	0	4.039957	3.406745	0	3.4301498	15.481267	0	4.535117	1.2948116	4.1319895	0	5.336464	0	0	4.6503534	0	9.054495	0	0	2.6144853	4.13214	14.212893	0	0	5.491289	0.3892355	1.7600528	5.657818	0	5.667387	0.23314548	4.155247	3.873959	0	0	1.29815	5.1007595	12.220254	0	9.2406845	3.276887	0	10.0900345	1.5897729	5.7718787	2.4982948	0	7.3155184	0.67868185	4.978561	4.7385435	3.5243387	3.9960413	1.510064	0	0.76632595	7.274207	3.4235377	0.21344471	6.8075347	10.833547	1.7888211	4.69527	0	0	8.888154	0.45818424	2.2520704	0	4.0906067	0	3.4100537	2.9535131	0	7.852137	2.15144	3.8111575	5.177228	1.2404135	6.037654	0.4158466	6.2507386	0	0	0	2.2206154	2.8488104	0.06625602	1.7165325	3.274945	0.527534	2.429862	0	0	0	0	3.4027412	3.436329	10.217834	1.9918194	0	9.73833	0	5.701148	0	1.6330447	3.4771273	1.0233688	1.423036	6.0638556	5.68091	8.810918	2.7623572	2.6397157	0	1.4924163	1.4807267	0.20279709	2.2118502	0.07085407	3.2672982	2.888802	6.9511375	6.9006124	7.1467204	4.132659	1.2358963	11.881365	1.0723711	1.3628223	4.4616547	0	1.8962655	0.5818242	0.95873284	0	0	0	4.3910303	3.349957	7.558427	4.4635234	0	0	0.7476878	2.1699207	2.350553	0.27722764	0	2.642797	1.7922873	2.2742739	4.937048	0	17.64371	6.965123	0	0.5064143	0	3.4897788	4.0317297	0	0	2.128628	0	0	4.1734457	2.533568	6.927702	5.189591	4.687838	2.573488	0	4.108002	10.920937	0	0	12.891224	1.4988825	0.15806055	1.653131	1.2384742	0	0	6.926586	11.610367	0	0	0.20314121	0	3.0978377	5.5528727	9.868288	4.858827	8.350595	0	0	3.2815547	0	4
596	2.0838683	0.20309448	6.5427556	2.0468676	0.8436403	1.4004331	1.2805183	2.7511976	2.3910356	0	0.9361999	5.5158224	1.6054475	3.4417648	2.3833847	0.66351986	0	0.26835853	0	0	2.7941337	2.5884614	1.1033523	5.790025	0	3.0026226	0.9740129	0.80376875	1.5471258	0	0.36844468	0	3.7456405	0	1.4113495	5.146822	2.6485448	0	4.603588	3.920903	0	9.859761	0	3.38066	1.595757	0	3.2836354	1.9256737	0.87297916	2.0327737	0	0	5.847357	1.3735971	2.4466057	0	0.8052658	0	9.6115265	1.7758694	2.6971178	0	10.314705	4.3244123	6.0432014	0	0	0	4.2063274	0	7.8758793	0.80573773	2.0946596	6.989456	0	1.7719765	0.044641554	0	0	0	5.5950108	0	0	2.0758483	0.9739497	2.7135065	3.2302732	0.49440932	1.228923	6.3823056	0	10.398165	2.8273659	2.7997825	7.462737	1.2008982	3.9774263	0	3.6092563	3.2610981	0.9391844	7.335765	0.5002092	1.1012096	0	1.1561549	3.0405862	2.8673682	0.05259107	0	0.89364153	2.3973927	0	1.1085399	1.1373332	0	11.65099	3.5086026	1.1392621	0	7.626239	0.30908847	4.4370613	10.368273	3.6909125	2.1257582	0	3.9558275	2.6785269	4.8387756	0	5.342524	1.8474998	0	0.49421778	0	0.106529	2.3252985	18.079857	6.0171456	3.1138134	0.73311883	0.6115389	1.914321	2.6631112	0	0	5.718629	2.1711826	0	0.8123143	4.0752788	12.852529	0.076364875	2.0518782	5.83384	4.3407645	0	1.2453661	5.3979473	7.770355	8.228986	2.206723	0.3759607	0.46118522	0	6.099622	0.9998174	4.378385	2.5560398	0	0	0	11.756265	0	0.682516	0	1.1130495	1.9723314	0	10.512868	0	0.13431144	0	0	0.5711661	1.6926097	2.9314704	12.561385	2.6953197	13.804584	3.564089	9.010574	6.189838	0.014223576	2.052848	3.6783621	12.639957	0.60111165	5.644855	7.4649224	1.9533113	0.8763583	1.0456347	0	2.50146	0	2.1375446	0.66849226	0	0.3897013	5.778167	0.6024728	3.4791627	4.1909876	8.052945	0	1.9254458	2.5405393	1.8680491	0	0.17592722	0	2.0910635	2.0275192	2.2606926	0	0	0	0.46339077	1.4079418	5.6527824	1.0336252	3.561305	0	7.5027924	0	1.2470653	1.8329762	3.213736	0	0.47743744	4.9499536	0	20.116158	0.5071877	0.088470936	1.602254	6.8829517	7.496854	4.4088783	17.20199	1.3062862	0.9027344	5.832362	1.9955202	4
597	4.9028893	0.41255164	5.4241366	0	6.6975207	2.5759015	2.037105	3.864714	1.9628882	8.608718	2.1821382	0.6334729	0.8206624	9.298452	1.3348478	0	4.6577554	0.25987497	0	4.546007	5.4408827	0.19057012	7.959302	3.2470412	0.20253527	1.0771544	0	1.4318473	2.0151725	3.3530796	0	3.8850338	0	4.668853	0.8021109	0	0.22298074	0.11975193	2.8537693	7.0692306	4.5118384	0	0	1.5120232	1.6061144	1.5108542	2.0301726	0	2.49341	0	4.6879582	1.189148	6.446347	2.8975544	6.4093676	11.018688	3.2342129	1.5064645	1.8351846	1.7306788	0	1.4216037	14.42077	0	5.797578	1.0447623	2.607778	0	1.6898358	2.7388806	0	1.5866923	3.4489024	10.632322	9.162973	2.4708524	1.9821695	9.024004	2.909474	15.738577	0	3.9476838	2.7064793	0	4.7209535	1.1756186	3.0755525	1.9065988	1.5336294	6.932352	4.206341	0	0	1.2065749	1.0004964	0	2.6538708	5.729728	0	4.864187	0.23236394	11.716587	3.1267624	0	7.4145174	0	2.6037006	4.37508	0.9664115	2.8569791	2.248303	0	0	2.4244337	0	2.5267596	1.1366243	7.0475388	0	7.7072124	8.615475	0	0	3.8140135	6.1153374	3.2768393	4.049933	0	0.47500777	13.173749	0.6311358	8.91724	9.537926	5.198525	3.2375445	0.54636073	3.319076	3.0427206	6.034165	5.73476	3.7161188	0	4.4145875	3.9112155	2.498151	0.14942932	1.7218914	1.2603884	0	0.15807381	0.38277125	0	6.1735086	13.697347	5.6104994	9.375275	2.8743484	0	2.4057593	4.505994	11.471449	0	0.55272007	3.664107	4.449378	1.504445	3.2805974	0.10666466	3.0863957	2.6307771	2.3442714	0.34867	0	0	0.14094308	1.6819386	3.6853187	3.4310806	1.9814535	3.9272335	13.234961	0	2.0281515	0.85824996	10.512585	2.0797226	1.3603112	2.5946012	2.6634693	0.19055307	3.63836	1.1962171	0	0	1.8301091	2.7395291	0	11.477012	4.5230875	0	4.814984	0.6136973	1.0648282	2.3744006	2.9256315	0	9.845021	1.8912854	1.2001147	4.159676	0	8.326052	0	3.9758036	4.7274504	3.170888	1.7421715	2.4677768	0	0.6653248	0.032217026	0	1.4949223	1.719548	4.1764774	5.7830253	0.51722044	3.3254538	0	0	1.5039884	3.4636984	0	2.4539232	15.816765	1.3379713	2.464412	2.830009	1.5953876	0	0.40936184	3.0840573	0	1.6381707	0.67036843	2.3140724	0	3.0134718	3.4164364	4.9125175	3.192225	5.333486	2.2398748	0	6.6259975	0.8873499	4
598	2.1869898	0	6.0947227	0.7241954	3.691794	2.0191388	1.0959365	4.3181343	0	0	2.3505285	0.48124886	0.5006933	3.5206256	0	0	0	0	0	2.1113973	1.9340372	1.6574349	5.3420534	6.0142937	0	2.4551604	0	4.4545655	3.245234	0	0	2.4793222	3.778548	0	0	0.1830992	0.36060375	1.8956188	1.7157135	7.912957	0	15.2737055	0.82650447	0.06706275	0	1.2217622	0.095578656	0	0	0.9417188	0	0	5.124072	1.6215997	0.6798036	2.5037274	0	0	3.3868732	0.03820777	3.8374474	0	3.9111295	6.730235	2.7828457	0	0.5478305	0.5951254	1.3346912	11.853105	6.080951	0	0	6.650231	5.8687153	0	0	2.6731887	0	5.9935703	3.7281427	8.444198	2.5708005	0	0	0	4.063248	0.39857602	0	4.592035	1.7626834	0	0	2.0908856	0.25061512	1.8493114	4.1547284	2.6410606	0.802848	4.488284	0	6.9531484	0	0.6484535	3.0207536	0	1.8085035	0.70214605	0	0	0	0.43203497	0	0	0	0	7.97507	4.2647924	0.43352866	6.1974335	9.7438135	0	5.0394506	11.006779	0.79628193	0	2.0981975	0.48149395	1.1714244	5.1314898	0	3.9387205	0	0	0	0	1.6521107	0	14.361631	7.8983483	3.873364	0	0	0.09846401	12.541985	0	0	2.6745257	1.2116058	0	0	0.24187553	6.4836254	8.805125	0.30151975	4.6557636	3.3982224	0	2.7880826	1.1184618	5.678601	5.898699	0.9060776	0.74867105	1.4995296	0	0	0	0	0	0	3.105426	0	2.4856877	0	0	0	0	0	0	5.522814	2.077873	0	0	0	0.4907137	1.0570526	0	4.6539264	2.6000767	16.339441	0.83406615	2.3419147	3.4786396	8.24095	1.4761351	0	10.976999	0	5.8588114	0	1.7268499	0.42440867	2.0600302	0	0	0	0	0	0.5366068	0	1.1475427	0	12.858027	0	6.829096	0	0	0.82680035	5.990868	0	0	0	1.43508	1.9367099	2.366162	0.94451857	0	0.030551612	0	0	0	0	0.9710021	3.33883	2.6699746	0	2.005867	0	2.039648	0	7.064103	2.5386724	1.4752369	11.046307	0	0	0	2.2927525	8.727167	2.3408809	0	0.3074181	0	7.399584	2.4575636	4
599	2.8533666	0	0.514094	3.5037508	3.2045488	1.9851979	2.8204148	3.0963914	2.1977267	4.865511	0.744951	0.5942836	0.9497856	6.003881	1.7430646	0	0.89414215	1.0492234	0	3.1392457	3.3920429	0	9.530106	8.201384	0.003146648	4.1711006	0	2.563575	2.207549	2.3538492	0	5.6589913	0	4.8500834	2.2981105	2.1457276	0	0	2.8355732	3.6018674	4.07154	0	0	2.794745	2.9740922	4.02712	3.630897	0	3.0985942	0	3.1139078	0	3.320353	2.5994291	5.993561	8.167707	3.2133203	1.773883	3.0470626	1.0518768	0	3.0735004	16.780754	0	8.995311	1.9191548	3.3666673	0	3.8435678	2.141095	0.63006794	3.9506786	1.3511765	14.555967	0.41253257	1.9188886	2.6198802	3.3792691	6.164916	7.467998	0.3127885	3.2400694	2.9511712	3.1604028	3.7131245	0	3.1364355	1.6424234	2.9873877	2.4849477	0	0	1.2239605	5.7645516	6.4141326	0	0.109285355	1.9557986	0	6.9379177	2.0648577	7.7589717	3.4150999	0	11.423378	1.5118833	6.1626263	5.08856	2.0469136	3.4898994	2.0617568	0	0.4834683	4.3566556	2.3223484	2.114694	7.829762	10.833359	0.15728068	3.129467	3.8030155	0	0.3647647	5.243548	5.557536	0.6210804	1.6463603	0.15885043	1.6887681	3.7873697	0	9.233629	6.1583505	10.158194	1.2611456	1.0180558	5.0266986	2.4131658	0	0.21074486	0	0	0	3.751166	0	0.9602237	4.286607	3.0389533	1.5903215	0	0	1.1157151	2.9359798	9.799907	5.8954363	10.986113	2.7510443	0	5.17827	4.1292267	10.201855	0	2.097735	3.7024076	3.308049	3.296321	3.7731335	6.8221636	10.434446	2.4513435	3.1976779	0	0	0	0.4382418	2.7748637	2.6589592	3.559189	4.3709145	4.9418497	16.092062	2.2128472	4.8976364	1.2206218	12.635053	2.5117083	0.4247114	4.329209	0	1.6239297	0	1.7289581	0	0	0	3.2361343	0.7435992	11.203401	5.5178204	0	0	0.9988153	4.0194454	2.955751	2.6534991	0	3.962285	4.976859	3.0739086	0.23861885	0	11.435474	1.1408049	0	0	0	3.9583337	3.912932	0	0	0.38515258	0	1.1379524	2.9916089	4.3601313	3.735133	1.0280958	4.583259	1.1429428	0	2.0982165	11.6483755	0	0	16.832844	3.680217	2.0830963	2.7895327	2.7199426	0	0	6.5133142	7.0144854	0	0	1.7161272	0	2.9869938	1.8287143	5.3527575	5.4190416	4.264077	2.6904678	0	3.7121687	0	4
600	6.2427354	2.4985962	9.6934595	0	0.6889279	0.1771082	3.4572835	2.5185587	0.48387268	0.76923466	1.7532856	0.43939328	0	5.8427124	5.9965925	3.3384554	3.4197912	0.5945775	2.3487833	1.5508765	0	0	0	6.5814905	2.6794078	4.8403354	0.6510026	0.60435295	1.8136103	0	0.34962153	6.3440228	0.42657018	0.2492361	0.93101025	0	0	0.817901	3.9904218	4.6275287	8.647263	0.039440632	3.7789817	0	0	1.3136306	1.6391618	0	0	1.211561	12.849908	0	0	0	3.6874638	6.8619165	0	2.3079906	0	0.26210558	5.5588026	0	9.878044	0	2.254975	2.030695	3.0906262	0	0.7278387	7.2179193	0	0	0	4.4730186	7.653479	0	3.8280773	6.7194986	13.522831	8.473112	0	10.780406	0.056831837	0	8.531574	0	0.93545526	0.1587205	0	13.949896	0.827868	4.4784317	0	0	6.830948	0	10.336633	4.1594706	0	3.3035576	0	10.568497	0	1.9549389	7.7191367	0	1.8568261	8.079257	0	0.33006668	1.6417129	3.334703	0	1.7850426	3.2053778	0	8.258205	7.674467	0	5.028944	4.0653305	0	0.2689712	0	1.0385833	5.2282467	0.12181479	0.92861867	3.529004	4.4869328	0	3.1332812	3.5879533	3.4422703	3.3155634	0	5.0621386	0	0.87057376	0.28553927	0.7844471	0	11.835546	0	0	0	2.8340826	0	1.5386424	0.49667817	2.8815808	0	0.936924	0	4.381874	3.4529977	0	2.2859902	4.1203213	0	0	0.30610573	0.478122	0	0.5011995	0.46038997	0.2795415	0.07946062	9.025085	2.1057181	0.66987187	0	0	1.7674794	1.5656762	0	0.7604556	0.419476	0	5.26936	0.33241987	6.118707	1.3166869	0.2476924	7.253371	0	0	0	3.4330869	0	0.7539673	0	0.57037145	0	0	0	0.20939398	0	3.350509	4.863002	0	0.17491007	0	0	0	0	9.419249	4.4767056	0.11725998	7.2358418	0	6.4785943	0	0	0	0	0.73827475	0	0	0	6.0898247	0	0	0	0	5.200605	7.930074	0.86041516	3.0998862	0	0	4.8473806	0	0	6.272412	4.361785	0	1.4484837	0	2.8798327	0	0	2.8838644	10.3917465	0	0	1.1634433	0.6319542	5.81608	1.6848402	0	5.629861	0	0	0	3.7788398	4
601	3.2868495	0	0.06320274	0.644908	0.97536707	0.21130921	1.4086016	0	0.5398389	0.6700394	0	6.0105953	0	7.3794746	3.3504405	2.840112	2.0335784	1.3349689	0	0.046882417	2.6591215	0.45130187	0.75578344	4.273569	1.9642646	3.7581754	0	1.1201675	5.231623	0	0	4.485171	0	0	0	1.5542482	0.14905465	0.7321533	6.6159368	0	2.2744215	4.7209873	0.44920206	0.45444843	0	3.270453	0.32917756	0.06905419	0.28147972	1.4486554	6.6681747	1.5580138	1.2163283	0.25575376	0	4.5341525	0.5558945	1.3022382	0	0	0.24037695	0	8.038934	1.0302653	1.6497498	0	0.29520163	1.6548499	0	6.6870637	2.8911335	0.49985546	0	6.325844	2.8779197	0	0.10650104	0.3287654	10.960852	1.5740142	1.2531842	0	0.028578162	1.4780153	0	0	0.04809612	0	0.6246374	5.9615364	6.4488974	8.042242	3.0621872	5.495269	1.8784094	1.5836742	0.6089926	5.4412756	0	0	0	3.388171	0.45822158	0	5.0534925	0	0	2.6715794	2.6904852	0.82005346	0	2.1617465	0	0	0.8252342	3.4116962	8.619799	2.1295066	0	4.2719502	5.9340496	0.44230938	0	1.2674603	2.5647802	0.7437401	1.920071	1.6957355	2.243595	2.153767	0.015440464	0.07533038	3.2389646	2.232227	2.1721718	1.3525839	0	0	6.9141846	0.4991784	3.3686705	0.2131545	1.2666483	0.7543041	3.3112466	1.586205	2.8865912	1.56881	0.31957316	0.40851596	0.10874891	1.5953959	1.9288502	1.3528887	0	9.447845	0	1.3413688	1.6814613	3.2182043	2.4807692	0	0.085901976	0	0.38923597	0	2.7943058	2.3371875	5.6471033	0.6944896	0	0.45659566	0	4.4964595	1.6838686	0.80873907	0	0.9394258	0	3.913253	7.8180227	0.7797029	0.81763387	0	1.9866923	0.9865596	0.8077147	1.3895819	3.9367704	0	5.5274096	0	0	0.91259885	2.6887064	0.73908925	2.8327408	0.7723652	0	5.724349	5.1734343	0.93244886	0	0.4442718	0	0.890056	2.4229965	3.42936	0	2.084575	0.50539327	1.8871697	7.801939	5.642187	1.0927798	2.2379107	0.37517703	0.17678098	0	2.7320952	0.99737453	1.5120772	0.99267626	0	0.38659596	0.99813414	2.521005	0.9154272	0.36611086	0.712205	0	1.5143557	2.574145	0.093422174	6.323278	0	0	0.7961072	0.06445652	0	0	2.869492	5.0366836	3.842537	3.3166146	0	0.36581755	0.05492735	9.690271	1.8226075	0.07455498	1.2290542	0.56827223	0.39786136	2.5961185	0.6601382	4
