0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256
HCC1937_BREAST	0	0	0	0.04511583	0	1.8303434	3.8075542	0	0	0.7084799	3.4110098	0.6104032	2.486394	0	0	0	0.3637269	0	0.08811629	3.7402172	0	0.024428964	0	0.022248209	0.88353956	3.1227307	0.77603316	0	0	0	4.6188455	0	0	2.4698658	2.971211	0	4.973378	0	0.18951458	1.6760627	2.1898882	0	0	0	1.7311187	0	0	0.17330289	2.9191096	1.3487655	0	1.4045464	0	2.004594	0	0.5418809	0	0.11681971	0	6.000345	0	3.5563025	0	2.0944848	0	0.24378073	1.3027024	0	0	0	0	0.9307071	2.618374	0	0	2.1187074	0	0	1.0865362	4.3329096	0	1.8337126	0	2.8516893	2.301608	3.2412922	1.2852807	3.8548536	0	0	0.44567108	1.7969418	0	0	2.2223737	0	0.34349525	0	0	3.373879	0	0	1.343801	0.27825636	2.5462523	0	0	0	0	3.5777843	1.9221079	1.0265552	1.8021659	0	3.2695844	1.3413603	0	0.6488161	0	0.07816705	3.2836206	0	0	0	1.3357825	0	0	0	1.6255813	2.2442412	3.1346328	0	1.3283933	0	0	3.0556407	0	0	0	1.975961	0	1.7596066	1.4107606	0	0	0.68337554	4.824946	2.4061956	2.3715925	2.2348163	0.5945457	0	2.5702481	1.2131857	2.7276435	0.35058242	3.9055905	0	0	0	3.4997993	1.6442623	5.4485207	1.7633439	0.54014057	3.9408739	0	0.19503093	2.5597093	0	0	3.4071355	0	0	3.1113052	0	2.2920284	0.98658204	0	0	1.2410493	4.6818876	0	0	0	0.163322	4.702235	1.79155	0	0.5621263	3.354104	0	0.3663038	4.527111	0	0	1.6369524	0.434151	1.4328077	0	0.00769347	0	0	0	5.297186	0	3.0406914	0	0	0	2.7688088	0	2.4123313	2.282562	1.0782636	3.5719087	0.04848224	0	0	1.0461406	0	0	2.3413665	1.5989511	0	0	1.9482954	2.031201	0	2.9497738	0	0	0	0	0	0.23554146	1.8675598	0	0	0	0	2.2548018	0	0	0.10028207	0	0	2.513	1.5259483	2.416288	0	0.48990944	0	0.32031894	0.11905885	0
HCC1954_BREAST	0.6067662	0	0.00137946	0	0	0.37971613	0.842108	0	0	0	0	3.9675689	2.771654	0	0	1.197125	0	0	2.810616	2.066928	0.72508806	0	1.0469319	0	0	0	2.9157248	0	0.689413	0.021282077	2.061235	0	0	0	0.30671585	0	2.7013884	0	0	0.49347758	2.675424	0.41615522	0	0	0	0	0	2.6375945	0	1.1309099	1.886374	0	0	0.49143052	4.0884943	3.1092849	0	0	0	0	0	1.129494	0.4669525	1.765875	0	2.18516	0	1.0129704	0	1.7589283	0	0	0	0	0.019241929	4.8641815	0	0.5898706	0.44044897	1.9741261	0	0	0.38533047	2.7481833	0.81842613	2.3728786	2.676201	0.58111477	0	0	0	0	0	0	0.46301454	0	0	0.7672337	0	0	3.787682	0.50326157	0	0	0.24144818	1.9187461	0	0	0	0.12796804	0	0	0.11839867	0.089106426	2.0410705	2.3724403	0	0	0	0.95143545	0	0.14933676	0	3.3946726	1.031996	0	0.28313005	4.7023897	3.2190785	0.9260739	0.9679973	0	4.5603333	1.25387	0	0.2547751	0	0	0.6460324	0.81588894	1.483511	5.257513	0	1.7434584	0	0	1.3818231	3.320372	2.829236	0	0.064064264	0.81367344	0.65666157	0	0	0	1.3874848	1.7317557	0.6824781	0	1.450569	0.9764161	3.022241	0	3.001825	4.7230883	0	0	0.8078077	0	2.0866318	2.565503	3.833408	0	0	0	0.8307301	0	2.2412372	2.0919528	0	0	0	0	3.1560564	0	0.6080999	2.2529058	3.949903	0	1.3127197	0	0	0.15460369	0.08210778	0.6384696	3.4640813	4.1560755	3.1494007	0	0	0	0	0.39170682	3.081637	0	3.160147	2.6653986	0	0	3.1449819	0	1.0303682	0	0	2.0031226	1.0407972	0	0.22592121	3.1928144	0	2.4967976	3.1377969	3.4701347	0	1.1576922	0	0	1.9904543	0	0	0.9843532	0	0	0.38878065	1.1765406	0	0.5227371	0	0	0	2.7549062	4.763063	0	0	3.2629209	0.6022041	0.181355	2.5035594	0.37059993	0	1.7895926	0	0.96027875	0	0
HCC202_BREAST	1.1087778	1.2507937	0	0	0.002696283	0.7561077	0.19062185	1.559454	4.7297945	0	0.76043785	2.6807933	0	1.865577	2.5661075	4.176379	0	0.1601362	0	0	3.3925743	4.236042	0	0	0	0	2.7552404	2.8188908	1.3848784	0	0	0	4.8141108	0.46895033	2.8913922	0.34862685	0	0.62987643	0	0	3.1851025	2.828851	0	0	0	0	0	0.006947041	0	0.8426088	3.2929058	0	4.9145274	0	0	0	1.8986447	0	0.46656471	0	0	0	0	0	0.74257284	1.0300078	3.2808459	0	0.92431664	4.2738	1.0868586	1.9701595	0	2.7259362	0.27226132	3.5779953	0	0	1.0270507	0.013730466	3.4706771	2.1781993	0.05692157	1.9926624	0.00545466	0	4.9509726	0	0	2.8643074	0.3060484	0.4544058	0	1.552836	0	2.586011	0	2.8753858	0.63169825	0	3.4199638	2.2397513	0	1.8260025	0	1.7600557	0	0.7137679	0	0	2.1952643	0	0	0	1.3441272	3.8575983	2.243956	0.90501523	1.9303324	1.1062596	0	3.7120633	0.8521657	3.716271	0	0.79531604	1.3724557	3.5287547	0.38116127	0	0.14962792	1.3934221	3.5702662	3.8795323	0	1.7535424	1.8326311	0.31095052	3.953656	3.506125	3.1240253	2.462574	0	1.7093797	0	0	0	2.2180533	1.8167423	0	0	2.9039373	0	0	2.0087733	1.3914781	0	3.7266202	1.6154866	0.90447354	2.2499042	0.7241094	0	0.19515604	2.3308184	3.9673655	0.020442724	1.930611	0	0	0.77311563	0.7100787	4.1116033	1.790496	0.8130041	4.943548	2.4050605	3.0065196	5.7940626	3.8093672	3.8472464	0	0	1.6716211	2.9793255	4.6262927	0	1.9724826	2.8637009	0	0.24747315	0	0	0	1.0628084	3.0677657	0.25635707	2.288095	3.2649837	0	0.8404813	1.9889939	0	0.99024385	1.899121	0	0	4.6201825	0	0	2.1244547	0.18155336	0.67059326	0	0	0	4.169654	0	2.2639742	2.1346514	0	4.3477545	1.2477026	0.19126153	0.17743313	0.9390867	0	0	4.343496	0.16716646	2.9328685	4.650205	0	0	0.7422865	2.203754	0	0	2.9919128	0	0.6694169	1.703789	0.60191286	0.7301566	0	2.4477837	1.181532	0.62911296	0	1.0858936	0.2155776	4.3461046	6.2945976	0	0	0
HCC2157_BREAST	0	3.4284534	0	0.38422626	3.0609646	0.46339387	2.3748827	0.28256816	0	0	1.2120305	1.0529809	0	0	2.0952392	0	0	0	0	0	1.9225686	1.7284583	0.22055006	1.3589582	3.177631	2.9122796	0.53650784	0	0	0	1.5233545	1.2959958	0	0.6893542	1.5277303	0	0	0.5453624	0.14884025	0	2.6063843	0	0	1.7947309	0.83117235	0.9083319	0	0	0.8723128	0.41286898	0	0.4476266	3.0214453	1.6723874	0	0	1.7195387	0.29504752	0	2.0512478	0.026963994	3.777307	0	1.5365492	0	1.9580042	0.56823194	0.30115837	2.0562785	1.6035866	0.26615518	0.35186872	1.1602825	0	2.6815445	2.2298548	0	0	0	0	0.22704339	4.2005796	0	0	0	3.303008	1.5521055	3.8837855	0.70715255	0	0	0	0	0	4.3548326	2.0326486	1.2560887	0.34951073	0	0.051220704	0.83183146	0.5251402	3.2590282	0	1.5202951	2.9292388	0	1.9603521	0.22781503	5.540258	3.0988708	3.034574	1.7110225	0	5.1827583	1.3085468	3.3510745	2.4022257	0	1.3858676	3.2230413	0	0	0.80092394	0.5593895	2.5320473	0	0	0	3.390314	3.0177493	0.834962	1.8806715	0.37610212	0.14221351	0	0	0	1.4149985	1.8377974	0	1.8341997	0.2885877	0.21605623	0	1.8410976	1.7226782	1.4796616	1.1449707	3.3601606	0.7594909	0.27747893	1.5768661	1.430331	1.7056099	0	0	0	0.36307663	0	4.323227	1.1630892	1.6449609	0.34497023	1.7327166	0	0	0	0	0	0	4.112032	0	0	0.5341715	0	0	1.3441753	0	0	0.115291834	4.144171	3.9095933	3.1228335	0	0	0.0938825	0	0.8223485	1.2486744	1.025113	2.7148252	0	0.13750325	3.0513227	0.46457237	2.1521184	1.2591377	2.1084304	1.7892451	0.21512257	3.2763216	2.0697834	0	7.1923065	0	1.7861383	0.12824902	0.76151705	3.4358106	1.3659642	0	0.60435236	2.6205711	0	3.1822243	0	0.14631268	0	1.5775226	0.00223285	0	2.3183675	0	0	0	3.08708	0.17965138	0.16973639	3.0516882	3.4659283	0	0	0.8284657	0	2.5851054	0	0	0	0.40883556	2.0282772	0	0.5475851	0	1.8606058	1.0372086	0	0	2.3008008	0	0	0	1.0385493	2.6221786	0	0
HCC2218_BREAST	0	2.648785	3.047957	0	0.3953657	0	0	0	0.86127055	0	0	3.3950372	0	0.0628898	1.115248	1.0264912	0	0.63498074	3.4844668	0.48648918	1.5494108	0	4.010668	1.037091	1.4121977	0	0	0	2.6002214	2.7979708	1.7749205	1.5806526	1.5147164	0.2896933	0	0.1726028	0	1.5143561	0.5781651	0	0.99083984	3.4194667	2.0741785	3.938875	0	2.5411654	0.24895534	1.2007698	0	0	1.8407528	0.6639069	5.163486	0	0	0	1.0426509	0	0	0	0	3.2550368	0	2.9153361	1.8535199	4.933865	0	0	0.5617852	4.3014297	0.31068724	2.1646323	0	3.329435	3.1669915	3.2305424	0	1.882405	0	0	0	0	0.5005263	0.95784664	0	0	3.2245703	0	1.2830312	0	0	0	0	2.270194	2.3240283	4.446236	3.4589293	0.64695054	1.8156534	0	4.46044	0.28555024	0	0.57121277	3.2237358	1.0145209	0	3.8304029	0	0.058726966	0	0	0.02941513	0.21235272	2.2005842	1.7109182	4.142934	0.40016675	0.17758733	2.2523298	0	0.33927602	0.44619143	4.4573727	0.10231614	2.876926	0	3.4568076	0	0	0.14451796	0	0.9730716	0	0	0	2.6173606	2.4699183	4.0046425	0.39054698	0	0.9294776	0	1.4562685	0	4.1976047	2.5335479	0	0	0.24819934	0	0	0	0	0	0.27367365	1.9308348	3.9044185	0.16966398	0	4.341415	0	3.5800858	0	1.5384023	0.85874677	0	0	0	1.5130444	1.0771816	0	3.3496253	0.68518674	3.5772004	0	0	2.7691495	3.648869	0	0	1.0865886	4.3260326	3.7221687	1.7994382	0	0	0	1.8182888	0.6275024	0	4.822628	0	0	1.7264035	2.9630823	2.8570838	4.8081007	2.4797406	1.2364342	1.5730884	3.2319062	3.8504567	0.43259698	6.3935685	0	0	1.4942191	3.18037	2.909039	0	1.2206397	0	0.20615137	0	3.5308352	1.0227816	2.0013943	2.7308013	3.689219	0.6069004	3.359253	0.38935012	0	0	0	0	0	0	4.8056045	3.3514585	0.54685163	0	3.088921	2.5205607	3.9160447	0.67497903	1.5536757	1.9557436	1.2224505	2.3787677	0	0	0.9744395	0.17248762	0.6427733	0.55881095	0	2.8892527	0	0	4.224638	1.228794	2.5966296	0	0
HCC38_BREAST	2.7818902	0	0	2.6478164	3.047927	0	0	2.4829276	0	1.2831532	0.5723324	0.14941227	0.41333556	1.9226457	2.1756248	1.1197164	1.1441005	0	0	3.3794975	0	0	0	0	1.193788	1.2412022	2.228163	0.44629908	0	0	0	0.45413977	0	0.8122456	0	0.95962954	1.4625933	2.4803038	0	3.663487	0	1.0382706	0	1.2468271	2.4798684	0	0.23616835	1.5124043	0.7236248	0	2.4498878	0	0	0.9365686	6.3153076	5.951943	0	1.5393822	1.8550372	0.47577596	4.6225853	0	1.6273277	0.029552102	2.2862551	0	0	2.865184	0	0	1.4695771	0	0.46954262	2.506992	0	0.57733417	2.82798	0	1.5968266	0	1.9639157	0	0.6456045	0	0	2.7451048	1.1684104	0	0.5959539	5.066085	3.8162632	2.1073177	0.87120044	0	0	0	0	3.5096292	0	3.0100331	0	4.8238006	1.7003412	0	0	4.0123296	0	0	1.8856838	0	1.2490542	0.5318137	0	1.2718025	0.22723329	0	0	0	1.6040092	1.0311912	1.5720685	5.9165053	0	0	3.6914625	0	7.0877266	2.2126565	0.14498687	0.72888744	0	2.4764166	0.8703242	4.7786245	0.63559705	1.8800597	0	0	0	0	4.7427497	2.2849927	0.35066986	0.5826528	3.6092916	0	0	0	0.7356602	0	2.9508262	6.0299153	2.2263372	1.7079213	0.18014377	0	0	3.4932227	0.03508914	3.1396093	0	2.6413112	0	0	1.5708666	0	0	0	1.1931663	0	1.1679302	3.45814	0.41654992	3.4495325	0	1.7926731	0	0	3.067203	0.4441383	1.7552347	0	0	0	2.2619734	3.5279682	0	0	0.62359554	0	0	2.4313753	2.0807061	0	0	0.29363889	4.2085094	0	0	0	0	1.1889193	0	0	3.0578325	0.8437232	4.236801	2.6800964	0	0	1.2464365	2.4516168	5.490997	0	0.20320502	0	0.21032482	1.4819744	1.280707	0	1.7829759	0	1.0369489	4.487628	0.893641	1.8177844	0	0.5451549	5.046034	0	0.08158022	5.234513	2.2408552	0.15431595	0	0	0	1.9051216	0	0	0	3.0724015	4.8096757	1.8172922	0	0.40099907	0.39371848	0	0	0	3.2820463	0	0	0.85275507	0.46609843	2.5226653
HCC70_BREAST	3.0620363	0	2.8019705	2.0498736	0	1.110805	3.1410198	1.4163105	1.3143303	3.8657165	2.6446242	1.0662487	4.9489064	0	0	4.2427354	3.3094628	3.3793933	0	1.2532113	0	0.5488409	0	0.7488782	0	0	0.082731724	3.3259234	0	0	0.7765266	2.0424988	0	0.6344605	3.58749	0	3.3062022	0	1.870823	3.6500633	3.5835128	0	1.2281089	0	2.8684635	0	2.4428601	2.9660754	0	2.727757	0	3.0089889	0	0.29595244	0.28963196	2.9160407	0	1.9667584	2.9139595	3.7535594	0	0	3.2200656	0.87294364	0.30717847	2.7140503	1.6785297	0.2529922	0	0	0	0.95818806	1.4967526	0	0	2.033623	2.6803932	2.96239	2.4029942	5.7233124	0.9132694	0.7913996	3.062771	5.736129	4.1091967	3.7406337	0.6384388	2.8693385	0.45590508	0	2.645658	0.93183964	2.2514806	0	0	0.10363734	3.3080442	0.21762234	3.8117461	1.5675144	0	0	0.4636373	3.6361938	1.487277	0	0.4755146	0	0	0	0.29682907	0	0	2.056452	0	0	0	0	3.1790185	0	0	0	3.188192	0	0	0	0	1.458863	3.7419014	0.22096646	0	0	0	0	0.15269773	0	1.1040626	0	0.062048882	0.16915224	3.9342203	0	1.0918319	0	0	1.70715	3.305672	0	4.103796	0	1.1608866	0	2.0512085	1.4323454	0	0	5.068096	0	0	1.5052795	0.74898833	0	2.1553094	0	4.6049786	6.618409	2.4576902	3.545249	3.8100808	1.9332333	2.8557801	3.1510086	1.3423088	0	1.3183924	1.3289299	0.07192123	0.40011752	0	3.5463734	0	0	0	0	0	2.0449398	4.0181503	3.8176339	0	0.26536995	3.1289706	0.5989249	2.3541636	3.5774539	0	0	5.421463	1.0756671	0	0	2.4103103	0	0	3.8944685	0	3.5200596	0	3.5203383	1.7291574	0	0	2.1149087	4.513432	0	3.0321574	4.6334577	1.7474279	2.9021099	0	0	2.1244485	1.8971627	2.3420193	4.0340557	2.5701575	3.1166713	0	2.1183877	4.059216	1.3595899	0	1.6396835	1.7159455	0	0.47041076	0	3.6908224	0.4733613	0	2.9399128	0	3.9374692	0.95128214	1.7707559	2.1292577	0	3.628325	6.3953695	5.2470183	0.61043274	1.0670043	0	0	1.1842642	0	1.8358793
HDQP1_BREAST	2.5730395	0	2.3315613	1.7899842	0	0	1.6589832	0.12577337	0	2.8979483	1.0831603	0.2885775	2.8745127	0	0	2.777949	2.1909957	2.4510896	0.85979605	6.1058416	0	0	0.6611786	0.54892045	0	0.6620783	0.3790204	0	0.026334345	0	2.6522372	1.2678263	0	0.7765293	1.840587	1.1476605	4.271309	1.2422407	1.092497	4.984243	0	0	0.43964386	0	1.6604713	1.4553945	1.7973204	2.637768	1.3802205	0.39883167	0	2.177732	0	0	2.5675979	1.789165	0	1.7013977	1.5431352	3.9938228	3.1865683	0	2.3528762	1.2533404	0	1.9123297	0	1.6028633	0	0	0.040377617	0.029108465	2.7033668	0	0	0.03332318	2.4785876	1.3374882	1.7362473	4.5012507	0	0	2.6611168	3.3611	5.392173	2.4284878	0	2.5941625	1.3584352	0	5.2537947	2.5210884	1.637423	0	0	1.368957	1.9288676	0.60764563	1.6789576	2.7518067	0	0.744015	0	2.0222197	2.2314801	0	0	0	0	0	0	0	0	1.6151484	0.8673142	0	0	0	2.5968175	0	0.52398133	0	1.2818683	0.7584652	1.3998587	0	0	1.1995714	2.2446873	0	5.710737	0	0	0.97163117	0.9024902	0	0	0.22992921	0	0	2.3582296	0	0.6694204	0.21201253	0	0.10307598	4.9346347	0.4808848	3.3487258	0.66740316	1.5302117	0	2.277294	0.7121487	0	0	5.0616884	0	0	0	0.91367114	0.2878458	5.3405137	0	1.2558235	3.8390076	0.91735816	0.9804938	3.8320696	0.690294	2.8853908	0.77609205	0	0.18527853	2.442229	0.13634038	0.275404	0	0	1.4372244	0	2.5386105	0	0	0	1.0197822	3.7557297	0	0	1.456176	1.4678556	2.3998294	0.92266583	2.9462507	0	0	6.088496	0	0	0	0.19715011	0	0	2.4227662	4.890449	2.6848757	2.3758357	2.169608	1.0020899	0	0.79297316	1.6243731	4.482724	0.15976804	2.2330973	3.7170076	0.6597244	2.0351517	0.80803764	0	1.5976253	0	0.42546847	3.4324584	2.072171	1.2887806	0.40051186	1.5947907	0.63059294	2.201034	0	0.10956669	1.4309404	0	0	0	3.5932047	0.058726907	0	1.3863361	0	1.9220271	1.1482592	1.5894198	0.29922044	0	1.6309422	2.048913	3.2970188	0	0	0.39096892	0	1.3859364	1.9850533	0.5335525
HMC18_BREAST	0	1.520654	0	1.0857859	4.05718	0	0	0.3346352	0	0	0	0	0.75974154	0.76695555	2.4930568	0.5195857	0	0	0	2.3195736	3.5713573	0.34936988	1.4934618	1.2602818	3.9997406	3.9566946	0	0	0	1.5637422	1.033092	0.92442214	1.9619477	0	0	0.4484727	0	2.84373	0	0.22297025	0.09375656	0.31346178	0	1.8785537	0.8832061	1.710794	0	1.2838111	1.175389	0	0.98081404	1.02311	2.5708818	1.4169192	0.7958702	0	1.9000759	0	0	1.5524564	2.8840065	2.3771992	0	1.5455607	0.28109717	0.9982552	1.0854295	0.5864422	1.5210083	1.4219899	0.75681686	0	2.0586925	0.6017432	1.9861879	0	0	0	0	0	0	1.7123045	0	0	0	2.2075622	0.000805736	1.5222983	0.71574384	0.5402905	0.08046746	1.1976044	0	0	3.2904508	0.19954038	0	0	0	1.8076034	0	2.4251223	0.4405995	0	0	1.6498802	0	0.82408327	0.05140567	3.0110166	2.0244865	3.5083373	1.2497325	0	3.0606294	0	2.4146085	1.3645039	0	1.3072779	2.699614	0.5731506	0	1.3481469	2.607458	1.40556	1.5847715	0	0	1.3293251	3.5468187	3.249242	2.14192	1.0137421	0.7216259	1.2538779	0	0.5182438	0.84631747	1.0643355	0	0.43254638	0.9814373	0	0.47978094	1.4994838	0	0.09027004	0	3.1475656	1.4280167	2.1142468	2.4371564	1.4949088	1.3468127	0	0.5833477	0.38233757	0.34848592	0	1.5231538	2.4932694	1.5372882	0.8526027	0	0	0	0.34096396	0.13531137	0	0	2.2244115	0	1.014798	0.5859433	0.71450067	0	0.70849884	0	0	0.2255578	3.4012814	0.99402666	1.2189941	0	1.2455502	0	0.21638544	0.45084888	1.1002152	0	0	0.4034655	0.443924	3.5306187	0	1.0302114	0.6421516	0	3.3187268	0.39791584	3.4384348	3.056458	0	2.29256	0	1.3827837	0	0.47117615	2.536177	0	0	0	3.6482043	0	1.5621042	0	0	0.46408167	0.03537512	0	0	3.081202	0	0.47320437	0	2.5669544	0.47463405	0	0.44505847	2.8544257	0.72750103	0.07587409	1.9099205	0	0.5439459	1.2563231	0.8545867	1.2014707	0.14070794	0.828797	0	0.6100496	0.10125038	0.8295684	2.443357	0	0	0	0	0	0	1.5191272	0.9390056	0.9781669	0
HMEL_BREAST	1.3679678	0	0	0.6163826	0	1.1892424	2.0398426	0	0	1.1884274	2.5073662	0.02858904	3.4161704	0	0	0	0.35567865	0	0	5.350647	0.3239534	1.1894562	0	0	0.4447484	2.4100704	1.5332835	0	0	0	1.6741352	0	0	1.896015	1.6241297	1.4140522	2.6728256	0.9096845	0	4.8779974	1.8122287	0	0.49138582	0	2.2669973	0	0	1.9999442	3.519105	0.7289322	0	1.1896489	0	2.8679414	1.5474207	2.203193	0	0.46727592	0.5774504	1.1856418	1.4952246	2.343375	1.6953582	1.8237616	0	1.2720174	3.1104941	0	0	0	0	1.2355314	1.9438709	0	0	1.5730668	0.74925244	0	1.8050168	3.0558932	0	2.0356479	0	1.7044601	1.2974639	1.8587971	3.9913085	0	0	1.4735765	1.9219644	3.791017	0.45939112	0	0	0	0	0	0	5.5650444	0	1.9588691	1.8869822	0.5425792	0.3997696	0	0	0	0.28228486	0.30067107	1.3920919	0.5512539	0.4901898	0.62047136	1.7269323	0	0	0	0.8475985	0.19341075	0.686189	1.1028693	0	0.09855676	1.7111351	0	3.4880083	0	2.8307796	0.4983443	0.788951	2.6501172	1.9004803	1.5102868	0	4.8839455	0	0	0	2.2787905	0	1.8582443	2.5546982	0	0	0.3451929	2.7077508	2.570769	0.47333044	0	0.28596866	1.2978687	2.3540525	0.9579103	2.5673995	0.20805341	1.6134796	0	0	2.0000415	0	3.1331763	3.64404	2.248158	0	1.7176327	0	0	2.8922863	0	0	4.251221	0	2.9467907	2.174086	2.3571293	1.3275745	0.7225224	1.0232277	0.7207281	1.6208365	1.5664296	0	0	1.5202768	1.0432689	2.8814785	2.008249	0	0	0.98211086	0	2.0748327	3.6828115	0	0	1.5754092	0	0.17753589	0.30154037	0.85587347	0	0.36473957	0	3.9610262	1.0582733	3.162448	1.6949852	0	0.4689715	1.434789	0	2.730764	1.151375	1.1811047	2.0589514	0	0	0	0	0	0	2.9866436	3.2880192	1.7365115	0.72240674	0.13245963	2.1952603	0.613045	0	0	0.3946842	1.186553	0	0	0	0.9647791	0	0	0	0	1.7225437	0	0.24054468	0	0.7903333	0.14926398	1.4463676	0	2.0862582	0	0.56419843	2.2955291	0	0.25699627	0.2590568
HS578T_BREAST	3.5251288	1.9333596	1.7383697	3.3271494	0	0	5.8028774	5.350464	1.4673483	5.2658715	1.1954192	0	0.42437685	2.985589	0	0	1.4266086	2.5365503	0	0	0	0.11121756	0	3.7183537	0	0	0	3.2434561	0	0	0	4.74543	0	2.3539617	6.2683573	1.1588329	0	4.628777	3.4722157	2.097939	0	0	6.104732	0	3.1770742	3.4907203	2.8951232	0	3.4108386	0	0	2.2631452	5.909674	0	0	7.940325	3.306945	6.319945	2.507667	5.3583164	7.5764112	0	3.8814323	4.508699	3.815534	0	5.6185827	2.8550303	0	0	3.4979174	4.5084205	1.0468978	0	0	2.046945	2.9296045	2.4648883	0.16432184	6.292622	5.317173	8.657737	2.2221384	0	0	4.337691	0	0	3.872416	3.5724516	2.0244007	0	4.411516	0.034954563	0	0	2.693619	2.125148	4.6780834	0	0	1.8704892	9.631186	0	0	0.62817967	2.051233	4.5838037	3.8717854	7.9162264	4.333832	0	0	4.412884	0.6821478	0	0.29834056	0	2.3872051	0	5.063989	0	4.166526	0	0	3.0212767	3.8738666	0	0	2.7520947	3.7222521	8.380945	0	0	4.516642	0	0	0	0	1.0462942	4.547729	0	4.7779183	0	2.313826	3.0016382	5.8825727	2.0979605	0.5777031	2.057754	2.29777	8.403687	1.0461153	2.9011574	0	0	0	0	0	0	0	3.65239	6.061695	0	6.4922476	0	4.228093	0	0	3.570465	6.0674305	5.159512	0	1.992205	2.0367386	3.9192884	0	0	0	0	3.0864017	0	8.4210205	0	3.9378672	0	2.6079319	0	0	3.9324563	4.7732973	5.0712643	2.5932386	3.4033525	0	0	0	0	0	0	1.9936216	0	0	0.75128746	7.640606	1.8804319	2.7351267	7.93675	1.9297471	0	5.2548027	0	11.503872	2.9861898	5.4151554	0	2.0136664	3.0428245	2.577536	0	3.9249616	0	0	3.6932588	1.6846788	2.7966688	0.7614492	5.9183226	0	5.4171343	0	0	3.8951209	0	0	0	0	2.0818481	0	4.503239	0	5.63908	0	4.718608	3.1240144	0	4.532304	0	4.660691	1.3065723	7.4448667	0	0	0	0	4.9409976
JIMT1_BREAST	0.47799337	0	0	0	3.007958	0	0.8616326	0	0	0	0	0	0	0	6.465254	3.8522677	0	0	0.029507995	5.4380646	0.8679896	0.8334719	3.2877135	0	0.32669938	2.079039	2.580011	0	0	0	1.501198	0	1.1872075	0.85021317	0	0.5876577	3.1560462	1.0308273	0	1.0689615	0	0.03468561	0	4.2829056	0	0	0	2.9819212	1.5177484	0.52544665	1.1158372	0.47483063	0	0	5.2184353	0	2.8105993	1.8408638	0	0.96424985	3.120954	1.0177839	0	2.0956101	0	2.1205413	0	3.5706348	1.0793979	1.2741745	0.7169692	0	0.8522949	3.4862578	0	0	1.2359872	0	0	0	0	0	0.45153722	0	3.888563	0.95869064	0	4.165738	0.68182427	0	0	1.0282092	0	0	1.4753766	3.6094384	0	0.98755056	0	1.3703961	1.185846	4.3041477	0	0	2.4565225	0	0	0	0	0	0.9771815	0.025247097	2.079658	0	5.36213	2.7242415	0.21634197	0	1.9401686	0	0	0	0	0.3822881	3.5874996	0	0.32823676	0.43326348	0.3479367	0	7.176795	0	1.759404	4.4333463	0.25246072	0.76684046	0.37985736	2.731899	0	0	0	2.9525151	0	1.3332144	1.0260404	0.32851255	2.7398171	2.1667576	0	2.629149	0.15308714	1.8141769	2.2973423	0.4445062	2.425478	0	3.389351	3.488546	0	0	0	3.2842083	0	1.1385994	0	0	0	0.58234537	2.5806146	0	0	0	0.75178266	0	0	0	0.32819116	0	0	0	3.0888288	2.5059657	1.6233449	0	0.22077674	4.1511874	0.98554283	0	0	1.4063438	0	0.11148167	0	0	1.2559735	0	0	0	0.021503687	2.1418061	0	2.4535515	4.6377535	0	5.3038387	0.18761086	1.8912737	0	0	2.1515956	2.9902103	0.6277566	0	0.40323287	0	0	1.9044495	0	0.6988984	0.9428133	0	0	0.39942688	1.1644189	1.1871501	0	1.9813297	0	2.189124	0	0.012923121	4.259294	0	0	0.4297567	1.1132891	4.0068517	0	0	0	0	0	2.7790906	0.38902774	0	0	0	0	0	0	0	3.232937	4.6124725	0.80218315	0.032299876	0
